stock_code	Model	Desc1	Desc2	Brand	SupplierSKU	web_info_text	web_info_feature#1	web_info_feature#2	web_info_feature#3	web_info_feature#4	web_info_feature#5	web_info_feature#6	web_info_feature#7	PriceMSRP	PriceRetailInc	QtyBreak1	QtyPrice1	QtyBreak2	QtyPrice2	QtyBreak3	QtyPrice3	QOH	ETA	web_image#01	web_image#02	web_image#03	web_image#04	web_image#05	CategoryCode	web_category#1	web_category#2	web_category#3	web_category#4	web_cat_code#1	web_cat_code#2	web_cat_code#3	web_cat_code#4	OnSale	Rank	Weight	Barcode	ProductURL	ProductHTML
240937	AE4705BTP	ALL TERRAIN BLACK UHF ANTENNA	TWIN PACK - GME	GME	AE4705BTP	Two of GME most popular antennas in a convenient all-in-one package!	Length: 1200mm / 460mm	Gain: 6.6 / 2.1dBi	Two antenna whip options	Black Radome fibreglass construction	Heavy duty spring base			0	10	1	9.9	3	285	5	250	3							EE2005	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CB / UHF	CB / UHF	EE	EE20	EE2005	EE2005		0	0	9.31949E+12		"<p>{tab Overview}</p>  <h1>Rugged, high-performance Antennas to suit Australia's harsh conditions</h1>  <p><br />  </p>  <div>   <div id=""product-data"">   <div>   <div>   <p>The All Terrain UHF Antenna twin pack is a new offering from GME, combining two of our most popular heavy-duty antenna options - the AE4705B and AW4704B, in a convenient all-in-one package.</p>  <p><br />   Included in the AE4705BTP is the AE4705B, a 6.6dBi  gain antenna, with a rugged, heavy-duty spring base - ideal for communication across flat, open terrain. For enhanced performance in built-up areas or mountainous terrain, simply  unscrew the AE4705 antenna whip and replace with the 2.1dBi gain AW4704 whip.</p>   <p><br />   Offering the ultimate in versatility and convenience, the All Terrain Pack is the perfect solution for 4WD enthusiasts who demand rugged, high-quality accessories.</p>   </div>   </div>   </div>  </div>  <p>{tab Features}</p>  <ul>   <li>Two antenna whip options to suit a variety of environments</li>   <li>Black Radome fibreglass construction</li>  <li>Ground independent</li>   <li>Heavy duty spring base</li> </ul>  <p>{tab Specifications}</p>  <div>   <div>Frequency Band: 477 MhZ</div>  <div></div>  </div>  <div>   <div>Gain (dBi): 6.6 / 2.1</div>  <div></div>  </div>  <div>   <div>Ground Dependance: Ground independent</div>  <div></div>  </div>  <div>   <div>Construction Type: Black fibreglass radome with electro polished ferrule (ABL004) and heavy duty stainless steel barrel spring (AS004/B)</div>  <div></div>  </div>  <div>   <div>Height/Length: 1200mm / 460mm</div>  <div></div>  </div>  <div>   <div>Cable and Connector: 4.5m of low loss coaxial cable.   Thread 1/2&rdquo; BSW</div>   <div></div>  </div>  <p>{tab In the Box}</p>  <ul>   <li>1.2m AE4705B 6.6dBi Antenna assembly with heavy duty spring</li>   <li>0.46m AW4704B 2.1dBi Antenna whip</li> </ul>  <p>{/tabs}</p>  <p>&nbsp;</p>  <p>&nbsp;</p>"
241214	RF470BSS	BLACK 477MHZ 6.5DB GAIN UHF	AERIAL WITH SPRING MOBILE ONE	MOBILE ONE	RF470BSS	Same as RF477SS but powder coated in black. 477MHz Ground Independent 6.5dB Gain UHF CB Antenna With Spring Base.	All Stainless Steel & Brass (will not corrode)	Length: 890mm	Full Gain: 6.5dB	Cable Length: 3.6m	Low SWR (no tuning required)	Computer Designed & Manufactured	Made In Australia	0	10	1	9.9	2	70	3	59.9	3							EE2005	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CB / UHF	CB / UHF	EE	EE20	EE2005	EE2005		0	0.527			"<p>{tab Features}</p>  <p><strong>477MHz Ground Independent 6.5dB Gain UHF CB Antenna With Spring Base</strong></p> <p><ul>   <li> Same as the RF470SS but powder coated black</li>  <li>All Stainless Steel &amp; Brass (will not corrode)</li>   <li>Full 6.5dB Gain</li>   <li>Low SWR (no tuning required)</li>  <li>Computer Designded &amp; Manufactured</li>  <li>3.6m Cable Length</li>   <li>Made In Australia</li>   </ul></p>  <p><strong>5 Years Warranty</strong></p>   <p>{tab Specifications}</p>  <table width=""314"" border=""1"">  <tr>   <td width=""95""><p>Type:</p> </td>  <td width=""203"">Ground Independent Colinear</td>  </tr>   <tr>   <td>Length:</td>   <td>890mm</td>   </tr>   <tr>   <td>Weight:</td>   <td>472g</td>   </tr>   <tr>   <td>Tuning:</td>   <td>Factory Preset</td>   </tr>   <tr>   <td>Frequency:</td>   <td>477MHz</td>   </tr>   <tr>   <td>Impedance:</td>   <td>50 Ohms</td>   </tr>   <tr>   <td>Max Power:</td>   <td>300 Watts</td>   </tr>   <tr>   <td>Termination:</td>   <td>PL259 Supplied</td>   </tr>   <tr>   <td>Pattern:</td>   <td>Omni Directional</td>   </tr>   <tr>   <td>Application:</td>   <td>Mobile or Base</td>   </tr>   <tr>   <td>Vswr:</td>   <td>&lt;1.5 to 1 over 18MHz</td>  </tr>   <tr>   <td>Gain:</td>   <td>6.5dB</td>   </tr>  </table>"
241219	RF470FWMS	477MHZ 6.5DB HEAVY DUTY AERIAL	WITH SPRING MOBILE ONE	MOBILE ONE	RF470FWMS		Gain: 6.5dBi	Total Length: 860mm	Frequency: 468MHz ~ 482MHz	Super heavy duty spring	Extra thick antenna top	Ground independent	No tuning required	0	10	1	9.9	2	80	3	76	3							EE2005	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CB / UHF	CB / UHF	EE	EE20	EE2005	EE2005		0	0.747			"<p>{tab Overview}</p>  <p><strong>477MHz 6.5dB Heavy duty Aerial with spring Mobile One</strong></p>  <p>The RF470FWMS is a dipole antenna commonly known   as a &quot;Raised Feed&quot;.</p> <p>This antenna is the most popular of all UHF CB antennas due to its high gain and short length. </p> <p>The RF470FWMS is strong, almost indestructible as it has no soldered internals that can break but rather is   modular made up of parts that fit together and all are replaceable.</p>  <p>One of the key features of the RF470FWMS is the ability of using a large range of different antenna tops allowing for different colours, lengths and gains.</p> <p>The RF470FWMS has a solid chrome plated 1/4 wave tube that is its own tuned ground plane so it is not needed to beearthed in any way and also allows the antenna to be placed in almost any location. </p>  <p>Supplied with 4.3 metres of excellent quality RG58cu coax, which is enough to mount in most locations on a vehicle, and is provided with a PL259 solder type connector.</p>  <p>The RF470FWMS has a heavy duty spring to absorb the vibration from moving vehicles and is ideal for bull bar   mounting on all vehicles.</p>  <h2>Features: </h2>  <ul>   <li>Gain: 6.5dbi</li>   <li>Super heavy duty</li>   <li>Extra thick antenna top</li>  <li>Ground independent</li>   <li>No tuning required</li>   <li>Easy installation</li>   <li>Stainless Steel, Brass &amp; Nylon construction</li>  <li>High Power Capabale &gt; 200watts</li>  <li>Made In Australia</li>  </ul>  <p></p>  <p><strong>5 Year Warranty</strong></p> <p>{tab Specifications}</p>  <table width=""314"" border=""1"">  <tr>   <td width=""95""><p>Order Code:</p> </td>  <td width=""203"">RF470FWMS</td>  </tr>   <tr>   <td>Type:</td>   <td>Raised Feed Dipole</td>  </tr>   <tr>   <td>Pattern:</td>   <td>Omnidirectional</td>   </tr>   <tr>   <td>Total Length:</td>   <td>860mm (34&quot;)</td>   </tr>   <tr>   <td>Total Weight:</td>   <td>520grams</td>   </tr>   <tr>   <td>Base Length:</td>   <td>270mm (11&quot;)</td>   </tr>   <tr>   <td>Base Weight:</td>   <td>460grams</td>   </tr>   <tr>   <td>Impedance:</td>   <td>50&Omega;</td>   </tr>   <tr>   <td>Tuning:</td>   <td>Factory preset</td>   </tr>   <tr>   <td>Frequency:</td>   <td>468MHz ~ 482MHz</td>   </tr>   <tr>   <td>Gain Send:</td>   <td>6.5dBi</td>   </tr>   <tr>   <td>Gain Receive:</td>   <td>4.5dBi</td>   </tr>   <tr>   <td>VSWR:</td>   <td>&lt; 1.5:1 over 14MHz</td>  </tr>   <tr>   <td>Max Power:</td>   <td>200 Watts</td>   </tr>   <tr>   <td>Mounting:</td>   <td>1/2&quot; BSW Stud</td>  </tr>   <tr>   <td>Cable:</td>   <td>4.3m RG58CU 50&Omega;</td>  </tr>   <tr>   <td>Connector:</td>   <td>PL259S Supplied</td>   </tr>  </table>"
241272	M342	FIBREGLASS MOBILE UHF AERIAL	1/4 WAVE WHIP	POLAR	342	Heavy duty Collinear whip made of resilient fibreglass.	Length: 820mm	Gain: 4dB	Consisting of a helical radiator	Covered with black PVC Shrink tubing	Suits Standard base	"Standard 5/16"" x 26 TPI ferrule"		0	10	1	9.9	2	33	3	31	3							EE2005	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CB / UHF	CB / UHF	EE	EE20	EE2005	EE2005		0	0.091			<b>Heavy duty Collinear whip made of resilient fiberglass</b>  <ul>  <li>Length: 820mm</li>  <li>Gain: 4dB</li>  <li>Consisting of a helical radiator</li> <li>Covered with black PVC Shrink tubing</li> <li>Suits Standard base</li>  <li>Standard 5/16&quot; x 26 TPI ferrule</li> </ul>
241360	BNC477H	477MHZ 3DB UHF CB AERIAL	BNC HANDHELD MOBILE ONE	MOBILE ONE	BNC477H	477MHz Ground Independent 3dB Gain Hand Held UHF CB Antenna.	477MHz 1/2 Wave Antenna with BNC Mount	Lightweight Flexible Nylon	Ground Independent	Full 1/2 Wave with 3dBi Gain	Low SWR (no tuning required)	Made In Australia	Available With TNC Connector (TNCHW)	0	10	1	9.9	2	26	3	23	3	Soon						EE2005	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CB / UHF		EE	EE20	EE2005			0	0.036	9.32399E+12		"<p><strong>477MHz Ground Independent 3dB Gain Hand Held UHF CB Antenna</strong></p>  <p><strong>Features:</strong></p> <ul>   <li>477MHz 1/2 Wave Antenna with BNC Mount</li>  <li>Lightweight Flexible Nylon</li>  <li>Ground Independent</li>   <li>Full 1/2 Wave with 3dBi Gain</li>  <li>Low SWR (no tuning required)</li>  <li>Made In Australia</li>  </ul>  <p><strong>Specifications:</strong></p> <table width=""314"" border=""1"">  <tr>   <td width=""95""><p>Type:</p> </td>  <td width=""203"">1/2 Wave Hand Held</td>  </tr>   <tr>   <td>Length:</td>   <td>320mm (Average)</td>   </tr>   <tr>   <td>Weight:</td>   <td>33g</td>   </tr>   <tr>   <td>Tuning:</td>   <td>Factory Preset</td>   </tr>   <tr>   <td>Frequency:</td>   <td>477MHz</td>   </tr>   <tr>   <td>Impedance:</td>   <td>50 Ohms</td>   </tr>   <tr>   <td>Max Power:</td>   <td>25 Watts</td>   </tr>   <tr>   <td>Termination:</td>   <td>BNC</td>   </tr>   <tr>   <td>Pattern:</td>   <td>Omni Directional</td>   </tr>   <tr>   <td>Application:</td>   <td>Hand Portable</td>   </tr>   <tr>   <td>Vswr:</td>   <td><p>&lt;1.5 to 1 over 10MHz</p> </td>  </tr>   <tr>   <td>Gain:</td>   <td>3dBi</td>   </tr>  </table>  <p>&nbsp;</p>  <p><strong>5 Years Warranty</strong></p> <p><strong></strong></p>"
241361	CD470	477MHZ 2DB 1/2 WAVE UHF AERIAL	WITH LEAD MOBILE ONE	MOBILE ONE	CD470	477MHz Ground Independent 2dB Gain 1/2 Wave UHF CB Antenna.	Lightweight Flexible Nylon	Ground Independent	Maximum 15MHz Bandwidth	Low SWR (no tuning required)	3.6m Cable Length	Made In Australia		0	10	1	9.9	2	30	3	26	3							EE2005	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CB / UHF		EE	EE20	EE2005			0	0.237	9.32399E+12		"<p><strong>477MHz Ground Independent 2dB Gain 1/2 Wave UHF CB Antenna</strong></p>  <p><strong>Features:</strong></p> <ul><li>Lightweight Flexible Nylon</li>  <li>Ground Independent</li>   <li>Maximum 15MHz Bandwidth</li>  <li>Low SWR (no tuning required)</li>  <li>3.6m Cable Length</li>   <li>Made In Australia</li>   </ul>  <p><strong>Specifications:</strong></p> <table width=""314"" border=""1"">  <tr>   <td width=""95""><p>Type:</p> </td>  <td width=""203"">UHF Ground Independent</td>  </tr>   <tr>   <td>Length:</td>   <td>360mm</td>   </tr>   <tr>   <td>Weight:</td>   <td>180g</td>   </tr>   <tr>   <td>Tuning:</td>   <td>Factory Preset</td>   </tr>   <tr>   <td>Frequency:</td>   <td>477MHz</td>   </tr>   <tr>   <td>Impedance:</td>   <td>50 Ohms</td>   </tr>   <tr>   <td>Max Power:</td>   <td>300 Watts</td>   </tr>   <tr>   <td>Termination:</td>   <td>PL259S Supplied</td>   </tr>   <tr>   <td>Pattern:</td>   <td>Omni Directional</td>   </tr>   <tr>   <td>Application:</td>   <td>Mobile or Base</td>   </tr>   <tr>   <td>Vswr:</td>   <td><p>&lt;1.5 to 1 over 15MHz</p> </td>  </tr>   <tr>   <td>Gain:</td>   <td>2.14dB</td>   </tr>  </table>  <p>&nbsp;</p>  <p><strong>5 Years Warranty</strong></p> <p><strong></strong></p>"
241365	CL474S	477MHZ 4.5DB UHF CB AERIAL	COLINEAR UHF WHITE MOBILE ONE	MOBILE ONE	CL474SW	477MHz Ground Independent 4.5dB Gain Mobile or Base UHF CB Antenna.	Length: Low Profile only 950mm long	Wide Bandwidth >15MHz	Low VSWR <1.5 to 1	Strong Fibreglass Radome	Easy Installation (no tuning required)	3.6m Cable Length	Made In Australia	0	10	1	9.9	2	67.5	3	61	3							EE2005	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CB / UHF		EE	EE20	EE2005			0	0.405	9.32399E+12		"<p><strong>477MHz Ground Independent 4.5dB Gain Mobile or Base UHF CB Antenna</strong></p> <p><strong>Features:</strong></p> <ul><li>Wide Bandwidth &gt;15MHz</li>  <li>Low VSWR &lt;1.5 to 1</li>  <li>Strong Fibreglass Radome</li>  <li>Low Profile Only 950mm Long</li>  <li>Easy Instalation (no tuning required)</li>  <li>3.6m Cable Length</li>   <li>Made In Australia</li>   </ul>  <p><strong>Specifications:</strong></p> <table width=""314"" border=""1"">  <tr>   <td width=""95""><p>Type:</p> </td>  <td width=""203"">Ground Independent</td>  </tr>   <tr>   <td>Length:</td>   <td>950mm</td>   </tr>   <tr>   <td>Weight:</td>   <td>320g</td>   </tr>   <tr>   <td>Tuning:</td>   <td>Factory Preset</td>   </tr>   <tr>   <td>Frequency:</td>   <td>477MHz</td>   </tr>   <tr>   <td>Impedance:</td>   <td>50 Ohms</td>   </tr>   <tr>   <td>Max Power:</td>   <td>50 Watts</td>   </tr>   <tr>   <td>Termination:</td>   <td>3.6MT RG58CU Low Loss</td>  </tr>   <tr>   <td>Pattern:</td>   <td>Omni Directional</td>   </tr>   <tr>   <td>Application:</td>   <td>Mobile or Base</td>   </tr>   <tr>   <td>Gain:</td>   <td>4.5dB</td>   </tr>   <tr>   <td>VSWR:</td>   <td>&lt;1.5 to 1</td>   </tr>  </table>  <p>&nbsp;</p>  <p><strong>5 Years Warranty</strong></p> <p><em>Note: Mobile One offer the best warranty in the business, however we cannot under warranty repair or replacethe fibreglass rod used in this antenna unless due to manufacturer fault.</em></p>  <p><strong></strong></p>"
241375	M474HDB	477MHZ 4.5DB HEAVY DUTY AERIAL	FIBREGLASS BLUE UHF	MOBILE ONE	M474HDB	A 7mm thick heavy duty fiberglass collinear covered with polyolefin for heavy duty use and weatherproof protection.	"Length: 590mm (23"")"	Gain: 4.5dBi						0	10	1	9.9	2	28	3	27	3							EE2005	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CB / UHF		EE	EE20	EE2005			0	0			
241376	M474HDR	477MHZ 4.5DB HEAVY DUTY AERIAL	FIBREGLASS RED UHF	MOBILE ONE	M474HDR									0	10	1	9.9	2	28	3	27	3							EE2005	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CB / UHF		EE	EE20	EE2005			0	0			
241386	M474	477MHZ 4.5DB GAIN UHF AERIAL	FIBREGLASS - MOBILE ONE	MOBILE ONE		477MHz High Gain 4.5dB Fibreglass UHF CB Antenna.	Gain: Full 4.5dB Gain	Lightweight Flexible Fibreglass	Computer Designed & Manufactured	Low SWR (no tuning required)	Made in Australia			0	10	1	9.9	2	10.5	3	9.5	3	Soon						EE2005	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CB / UHF		EE	EE20	EE2005			0	0.078	9.32399E+12		"<p><strong>477MHz High Gain 4.5dB Fibreglass UHF CB Antenna</strong></p>  <p><strong>Features:</strong></p> <ul>   <li>Lightweight Flexible Fibreglass</li>  <li>Full 4.5dB Gain</li>   <li>Computer Designed &amp; Manufactured</li>  <li>Low SWR (no tuning required)</li>  <li>Made In Australia</li>   </ul>  <p><strong>Specifications:</strong></p> <table width=""314"" border=""1"">  <tr>   <td width=""95""><p>Type:</p> </td>  <td width=""203"">Colinear Fibreglass</td>  </tr>   <tr>   <td>Length:</td>   <td>600mm</td>   </tr>   <tr>   <td>Weight:</td>   <td>57g</td>   </tr>   <tr>   <td>Tuning:</td>   <td>Factory Preset</td>   </tr>   <tr>   <td>Frequency:</td>   <td>477MHz</td>   </tr>   <tr>   <td>Impedance:</td>   <td>50 Ohms</td>   </tr>   <tr>   <td>Max Power:</td>   <td>400 Watts</td>   </tr>   <tr>   <td>Termination:</td>   <td>5/16&quot; x 26TPI - Female</td>  </tr>   <tr>   <td>Pattern:</td>   <td>Omni Directional</td>   </tr>   <tr>   <td>Application:</td>   <td>Mobile or Base</td>   </tr>   <tr>   <td>Vswr:</td>   <td><p>&lt;1.5 to 1 over 14MHz</p> </td>  </tr>   <tr>   <td>Gain:</td>   <td>4.5dB</td>   </tr>  </table>  <p>&nbsp;</p>  <p><strong>5 Years Warranty</strong></p> <p><strong></strong></p>"
241394	M476	477MHZ HIGH GAIN 6DB UHF	CB AERIAL MOBILE ONE	MOBILE ONE	M476	477MHz High Gain 6dB Fibreglass UHF CB Antenna.	Gain: Maximum 6dB Gain	Strong Flexible Fibreglass	Low SWR (no tuning required)	Made in Australia				0	10	1	9.9	2	36	3	33	3							EE2005	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CB / UHF		EE	EE20	EE2005			0	0.261	9.32399E+12		"<p><strong>477MHz High Gain 6dB Fibreglass UHF CB Antenna</strong></p>  <p><strong>Features:</strong></p> <ul>   <li>Strong Flexible Fibreglass</li>  <li>Maximum 6dB Gain</li>   <li>Low SWR (no tuning required)</li>  <li>Made In Australia</li>   </ul>  <p><strong>Specifications:</strong></p> <table width=""337"" border=""1"">  <tr>   <td width=""95""><p>Type:</p> </td>  <td width=""226"">Colinear Fibreglass</td>  </tr>   <tr>   <td>Length:</td>   <td>1200mm</td>   </tr>   <tr>   <td>Weight:</td>   <td>236g</td>   </tr>   <tr>   <td>Tuning:</td>   <td>Factory Preset</td>   </tr>   <tr>   <td>Frequency:</td>   <td>477MHz</td>   </tr>   <tr>   <td>Impedance:</td>   <td>50 Ohms</td>   </tr>   <tr>   <td>Max Power:</td>   <td>1400 Watts</td>   </tr>   <tr>   <td>Termination:</td>   <td>5/16&quot; x 26TPI - Female</td>  </tr>   <tr>   <td>Pattern:</td>   <td>Omni Directional</td>   </tr>   <tr>   <td>Application:</td>   <td>Mobile or Base</td>   </tr>   <tr>   <td>Vswr:</td>   <td><p>&lt;1.5 to 1 over 17MHz</p> </td>  </tr>   <tr>   <td>Gain:</td>   <td>Maximum 6dB Gain On 477MHz</td>  </tr>  </table>  <p>&nbsp;</p>  <p><strong>5 Years Warranty</strong></p> <p><strong></strong></p>"
241395	M476W	477MHZ 6DB UHF AERIAL	HIGH GAIN MOBILE ONE WHITE	MOBILE ONE	M476W		Length: 1200mm	Gain: Maximum 6dB Gain On 477MHz	Type: Colinear Fibreglass	Frequency: 477MHz	Max Power: 1400 Watts	Pattern: Omni Directional	Termination: 5/16� x 26TPI - Female	0	10	1	9.9	2	37	3	34	3	Soon						EE2005	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CB / UHF		EE	EE20	EE2005			0	0.254			"p><strong>477MHz High Gain 6dB Fibreglass UHF CB Antenna</strong></p>  <p><strong>Features:</strong></p> <ul>   <li>Strong Flexible Fibreglass</li>  <li>Maximum 6dB Gain</li>   <li>Low SWR (no tuning required)</li>  <li>Made In Australia</li>   </ul>  <p><strong>Specifications:</strong></p> <table width=""337"" border=""1"">  <tr>   <td width=""95""><p>Type:</p> </td>  <td width=""226"">Colinear Fibreglass</td>  </tr>   <tr>   <td>Length:</td>   <td>1200mm</td>   </tr>   <tr>   <td>Weight:</td>   <td>236g</td>   </tr>   <tr>   <td>Tuning:</td>   <td>Factory Preset</td>   </tr>   <tr>   <td>Frequency:</td>   <td>477MHz</td>   </tr>   <tr>   <td>Impedance:</td>   <td>50 Ohms</td>   </tr>   <tr>   <td>Max Power:</td>   <td>1400 Watts</td>   </tr>   <tr>   <td>Termination:</td>   <td>5/16&quot; x 26TPI - Female</td>  </tr>   <tr>   <td>Pattern:</td>   <td>Omni Directional</td>   </tr>   <tr>   <td>Application:</td>   <td>Mobile or Base</td>   </tr>   <tr>   <td>Vswr:</td>   <td><p>&lt;1.5 to 1 over 17MHz</p> </td>  </tr>   <tr>   <td>Gain:</td>   <td>Maximum 6dB Gain On 477MHz</td>  </tr>  </table>  <p>&nbsp;</p>  <p><strong>5 Years Warranty</strong></p> <p><strong></strong></p>"
241400	CP476SK	477MHZ 6DB GAIN PLUG & PLAY	UHF CB AERIAL WITH SOC12C BASE	MOBILE ONE	CP476SK	The CP476S is designed mainly as a bull bar mount antenna and can be mounted onto a SO239 type mount.	Gain: High Performance 6dB Gain	Strong Fibreglass Radome	Low SWR (no tuning required)	PLUG & PLAY For Quick Fitting /Removal	Made In Australia			0	10	1	9.9	2	105	3	95	3							EE2005	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CB / UHF		EE	EE20	EE2005			0	0.73			"<h2><strong>477MHz 6dB Gain Fibreglass UHF CB Antenna With Spring</strong></h2>   <p>The CP476S is a high gain colinear UHF PL259 terminatedantenna and spring designed for maximum range in all types of installations and is suitable for any terrain. It is DC grounded and is ground independant and can be used on trucks, tractors and four wheel drive vehicles. In fact in almost any situation the CP476S will outprerform any similarantenna.</p>   <p>The CP476S is designed mainly as a bull bar mount antenna and can be mounted onto a SO239 type mount.</p>  <h2>FEATURES: </h2>   <ul>   <li>Strong Fibreglass Radome</li>  <li>High Performance 6dB Gain</li>  <li>Low SWR (no tuning required)</li>  <li><strong>PLUG &amp; PLAY </strong>For Quick Fitting /Removal</li>   <li>Made In Australia</li>  </ul>   <h2>SPECIFICATIONS:</h2>   <table width=""337"" border=""1"">  <tr>   <td width=""95""><p>Type:</p></td>  <td width=""226"">UHF Co-linear</td>  </tr>   <tr>   <td>Length:</td>   <td>1630mm</td>   </tr>   <tr>   <td>Weight:</td>   <td>546g</td>   </tr>   <tr>   <td>Tuning:</td>   <td>Factory Preset</td>   </tr>   <tr>   <td>Frequency:</td>   <td>474 ~ 482MHz</td>   </tr>   <tr>   <td>Impedance:</td>   <td>50 Ohms</td>   </tr>   <tr>   <td>Max Power:</td>   <td>200 Watts</td>   </tr>   <tr>   <td>Termination:</td>   <td>PL259 Connector</td>  </tr>   <tr>   <td>Pattern:</td>   <td>Omni Directional</td>  </tr>   <tr>   <td>Application:</td>   <td>Mobile or Base</td>   </tr>   <tr>   <td>Vswr:</td>   <td><p>&lt;1.5 to 1 over 8MHz</p></td>  </tr>   <tr>   <td>Gain:</td>   <td>6dBd</td>   </tr>   </table>   <p><strong>5 Years Warranty</strong></p>  <p><em>Note: Mobile One offer the best warranty in the business, however we cannot under warranty repair or replacethe fibreglass rod used in this antenna unless due to manufacturer fault.</em></p>"
